query,place_url,place_title,category,address,website,phone,plus_code,rating,reviews,price_range,description,latitude,longitude,sunday,monday,tuesday,wednesday,thursday,friday,saturday,place_id,status,timestamp,Image 1,Image 2,Image 3,Image 4,Image 5,Image 6,Image 7,Image 8,Image 9,Image 10,Image 11,Image 12,Image 13,Image 14,Image 15,Image 16,Image 17,Image 18,Image 19,Image 20
ac maintenance  for cars automobile Qatar National Psychiatric Hospital,https://www.google.com/maps/place/Ac+repair+ac+service+ac+maintenance+doha+Qatar/data=!4m7!3m6!1s0x46786c78f7314c2f:0x295a5fccba7b6455!8m2!3d25.2838398!4d51.4763894!16s%2Fg%2F11vwj_2_fs!19sChIJL0wx93hseEYRVWR7usxfWik?authuser=0&hl=en&rclk=1,Ac repair ac service ac maintenance doha Qatar,notavailable,notavailable,facebook.com,3330 4897,0x46786c78f7314c2f:0x295a5fccba7b6455,4.5,11,notavailable,notavailable,25.2838398,51.4763894,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,0x46786c78f7314c2f:0x295a5fccba7b6455,success,2026-03-03T03:12:30.384Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Qatar Equestrian Club,https://www.google.com/maps/place/ARROW+STAR+AUTO+ELECTRICAL/data=!4m7!3m6!1s0x3e45db113f9687af:0xd04aece96a7710a3!8m2!3d25.2881649!4d51.51383!16s%2Fg%2F11tp1kft7g!19sChIJr4eWPxHbRT4RoxB3aunsStA?authuser=0&hl=en&rclk=1,ARROW STAR AUTO ELECTRICAL,notavailable,"7GQ7+5GX, Ibn Mahmoud St, Doha",notavailable,3020 5480,0x3e45db113f9687af:0xd04aece96a7710a3,5.0,1,notavailable,notavailable,25.2881649,51.51383,7:30 AM-9 PM,7:30 AM-9 PM,7:30 AM-9 PM,7:30 AM-9 PM,7:30 AM-9 PM,Closed,7:30 AM-9 PM,0x3e45db113f9687af:0xd04aece96a7710a3,success,2026-03-03T03:13:07.612Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Qatar Squash Association,https://www.google.com/maps/place/AC+Repair+Service+Qatar/data=!4m7!3m6!1s0x3e45c5d7c1c2e64d:0xfab2cca798ec35c8!8m2!3d25.2680345!4d51.5365289!16s%2Fg%2F11w4br_kz1!19sChIJTebCwdfFRT4RyDXsmKfMsvo?authuser=0&hl=en&rclk=1,AC Repair Service Qatar,notavailable,"25 Hamza Bin Malik St, Doha",bestacrepairserviceqatar.com,5047 1067,0x3e45c5d7c1c2e64d:0xfab2cca798ec35c8,5.0,6,notavailable,notavailable,25.2680345,51.5365289,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,6 AM-10:30 PM,Open 24 hours,0x3e45c5d7c1c2e64d:0xfab2cca798ec35c8,success,2026-03-03T03:13:38.656Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Landmark Mall,https://www.google.com/maps/place/Toyota+%7C+Lexus+Landmark+Quick+Service+Center/data=!4m7!3m6!1s0xff9b659a1c8c55d:0xce34a6e3b586f603!8m2!3d25.3360826!4d51.475685!16s%2Fg%2F11cmh_k2wj!19sChIJXcXIoVm2-Q8RA_aGteOmNM4?authuser=0&hl=en&rclk=1,Toyota | Lexus Landmark Quick Service Center,notavailable,"Quick Service Center, Madinat Khalifa, Al Gharrafa",aamotors.com,800 1800,0xff9b659a1c8c55d:0xce34a6e3b586f603,3.8,528,notavailable,notavailable,25.3360826,51.475685,6 AM-12 AM,6 AM-12 AM,6 AM-12 AM,6 AM-12 AM,6 AM-12 AM,2-10 PM,6 AM-12 AM,0xff9b659a1c8c55d:0xce34a6e3b586f603,success,2026-03-03T03:14:32.815Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Landmark Mall,https://www.google.com/maps/place/Chevrolet+Quick+Service-+Landmark+Branch/data=!4m7!3m6!1s0x3e45dd003bb9ec27:0x8cd905942285592c!8m2!3d25.3363618!4d51.4630879!16s%2Fg%2F11vr9fd9w7!19sChIJJ-y5OwDdRT4RLFmFIpQF2Yw?authuser=0&hl=en&rclk=1,Chevrolet Quick Service- Landmark Branch,notavailable,"autolab Landmark, Near, Doha",chevroletqatar.com,800 0100,0x3e45dd003bb9ec27:0x8cd905942285592c,4.6,9,notavailable,notavailable,25.3363618,51.4630879,9 AM-3 PM8 PM-2 AM,9 AM-3 PM8 PM-2 AM,9 AM-3 PM8 PM-2 AM,9 AM-3 PM8 PM-2 AM,9 AM-3 PM8 PM-2 AM,Closed,9 AM-3 PM8 PM-2 AM,0x3e45dd003bb9ec27:0x8cd905942285592c,success,2026-03-03T03:14:41.390Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Landmark Mall,https://www.google.com/maps/place/Toyota/data=!4m7!3m6!1s0x3e45dc8631978759:0xe1b4c7131a604aa2!8m2!3d25.3358166!4d51.4757231!16s%2Fg%2F1tglxg4y!19sChIJWYeXMYbcRT4RokpgGhPHtOE?authuser=0&hl=en&rclk=1,Toyota,notavailable,"8FPG+87H, Doha",notavailable,notavailable,0x3e45dc8631978759:0xe1b4c7131a604aa2,3.4,96,notavailable,notavailable,25.3358166,51.4757231,6 AM-12 AM,6 AM-12 AM,6 AM-12 AM,6 AM-12 AM,6 AM-12 AM,2-10 PM,6 AM-12 AM,0x3e45dc8631978759:0xe1b4c7131a604aa2,success,2026-03-03T03:14:50.090Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Carrefour Branches Doha,https://www.google.com/maps/place/AL+FANUN+CAR+REPAIRING+CENTER/data=!4m7!3m6!1s0x3e45d158492e7a93:0x5ad10710e7e313d8!8m2!3d25.2192453!4d51.4372656!16s%2Fg%2F11t82cflm5!19sChIJk3ouSVjRRT4R2BPj5xAH0Vo?authuser=0&hl=en&rclk=1,AL FANUN CAR REPAIRING CENTER,notavailable,"6C9P+MWR, Doha",notavailable,notavailable,0x3e45d158492e7a93:0x5ad10710e7e313d8,5.0,1,notavailable,notavailable,25.2192453,51.4372656,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,0x3e45d158492e7a93:0x5ad10710e7e313d8,success,2026-03-03T03:15:47.345Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Carrefour Branches Doha,https://www.google.com/maps/place/SUV+for+Electrical+and+Maintenance+Cars/data=!4m7!3m6!1s0x3e45cf3e6eda363b:0x1ffe90a2d678fa84!8m2!3d25.252158!4d51.5557646!16s%2Fg%2F11w3z0dy_k!19sChIJOzbabj7PRT4RhPp41qKQ_h8?authuser=0&hl=en&rclk=1,SUV for Electrical and Maintenance Cars,notavailable,"840 Al Matar Al Qadeem St, Doha",notavailable,5510 2081,0x3e45cf3e6eda363b:0x1ffe90a2d678fa84,notavailable,notavailable,notavailable,notavailable,25.252158,51.5557646,9 AM-6 PM,9 AM-6 PM,9 AM-6 PM,9 AM-6 PM,9 AM-6 PM,9 AM-6 PM,9 AM-6 PM,0x3e45cf3e6eda363b:0x1ffe90a2d678fa84,success,2026-03-03T03:16:03.347Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Carrefour Branches Doha,https://www.google.com/maps/place/Car+Control/data=!4m7!3m6!1s0x3e45dbe61cfe2821:0xaf4a9998ea7e738c!8m2!3d25.2318309!4d51.4438948!16s%2Fg%2F11t184wtxv!19sChIJISj-HObbRT4RjHN-6piZSq8?authuser=0&hl=en&rclk=1,Car Control,notavailable,"Zone 56, Street 340, Building No. 487, Unit No. 6 Salwa Road before Al-Ghanim signal Zone 56, Street 340, Building No. 487, Unit No. 6, Doha",notavailable,7077 1600,0x3e45dbe61cfe2821:0xaf4a9998ea7e738c,4.2,20,notavailable,notavailable,25.2318309,51.4438948,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,0x3e45dbe61cfe2821:0xaf4a9998ea7e738c,success,2026-03-03T03:16:19.360Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Doha Airport Business Park,https://www.google.com/maps/place/Air+condition+services/data=!4m7!3m6!1s0x3e45c582eecdb7bb:0x584726b9d27ad660!8m2!3d25.2683317!4d51.5386259!16s%2Fg%2F11rqyvn9f8!19sChIJu7fN7oLFRT4RYNZ60rkmR1g?authuser=0&hl=en&rclk=1,Air condition services,notavailable,Doha,notavailable,7025 6959,0x3e45c582eecdb7bb:0x584726b9d27ad660,4.1,7,notavailable,notavailable,25.2683317,51.5386259,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,0x3e45c582eecdb7bb:0x584726b9d27ad660,success,2026-03-03T03:17:29.395Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Doha Airport Business Park,https://www.google.com/maps/place/Ac+Master+Qatar/data=!4m7!3m6!1s0x8713c7bdc446a0d5:0xfc07ebdfec729569!8m2!3d25.2868578!4d51.5224766!16s%2Fg%2F11x6pm1_xj!19sChIJ1aBGxL3HE4cRaZVy7N_rB_w?authuser=0&hl=en&rclk=1,Ac Master Qatar,notavailable,Doha,acmasterqatar.com,5076 7921,0x8713c7bdc446a0d5:0xfc07ebdfec729569,4.6,10,notavailable,notavailable,25.2868578,51.5224766,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,0x8713c7bdc446a0d5:0xfc07ebdfec729569,success,2026-03-03T03:17:37.636Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Doha Airport Business Park,https://www.google.com/maps/place/Ac+repair+zone/data=!4m7!3m6!1s0x3e45cffc904c8b0d:0xdad5296063468731!8m2!3d25.2347365!4d51.5597026!16s%2Fg%2F11src9mg9l!19sChIJDYtMkPzPRT4RMYdGY2Ap1do?authuser=0&hl=en&rclk=1,Ac repair zone,notavailable,Doha,notavailable,5581 3342,0x3e45cffc904c8b0d:0xdad5296063468731,5.0,15,notavailable,notavailable,25.2347365,51.5597026,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,0x3e45cffc904c8b0d:0xdad5296063468731,success,2026-03-03T03:17:53.746Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Dhal Al Misfir,https://www.google.com/maps/place/Ac+service+%26+maintenance+%28shohag%29qater+74055829/data=!4m7!3m6!1s0x3e45c5f197750ba9:0x1091a6e42d76abab!8m2!3d25.2597232!4d51.5113458!16s%2Fg%2F11pz30fqsx!19sChIJqQt1l_HFRT4Rq6t2LeSmkRA?authuser=0&hl=en&rclk=1,Ac service & maintenance (shohag)qater 74055829,notavailable,"Mansoura, Doha",notavailable,7405 5829,0x3e45c5f197750ba9:0x1091a6e42d76abab,4.8,16,notavailable,notavailable,25.2597232,51.5113458,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,0x3e45c5f197750ba9:0x1091a6e42d76abab,success,2026-03-03T03:19:33.339Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Al Dakhira Desert,https://www.google.com/maps/place/Desert+king+auto+electrical/data=!4m7!3m6!1s0x3e45ddfdd599344f:0xe1a5aac388b2f548!8m2!3d25.3264606!4d51.461585!16s%2Fg%2F11rhqts36s!19sChIJTzSZ1f3dRT4RSPWyiMOqpeE?authuser=0&hl=en&rclk=1,Desert king auto electrical,notavailable,"8FG6+JJF, Doha",notavailable,7797 1469,0x3e45ddfdd599344f:0xe1a5aac388b2f548,4.8,4,notavailable,notavailable,25.3264606,51.461585,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,0x3e45ddfdd599344f:0xe1a5aac388b2f548,success,2026-03-03T03:20:18.149Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Al Dakhira Desert,https://www.google.com/maps/place/AL+SULTAN+DOHA+TRADING+%26+CAR+REPAIRING/data=!4m7!3m6!1s0x3e45d118c9f942f5:0xb3d460e6a5290672!8m2!3d25.2805192!4d51.4118752!16s%2Fg%2F11p46x3ht4!19sChIJ9UL5yRjRRT4RcgYppeZg1LM?authuser=0&hl=en&rclk=1,AL SULTAN DOHA TRADING & CAR REPAIRING,notavailable,"buailding 58, 615 Al Tawba St, Doha",notavailable,5523 5856,0x3e45d118c9f942f5:0xb3d460e6a5290672,2.0,1,notavailable,notavailable,25.2805192,51.4118752,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,0x3e45d118c9f942f5:0xb3d460e6a5290672,success,2026-03-03T03:20:25.854Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Airport Road,https://www.google.com/maps/place/ACC+-+Arctic+Cooling+Company+D+Ring+Road+Branch/data=!4m7!3m6!1s0x3e45cf12ba4ed2eb:0xeb263bca16eed030!8m2!3d25.2519547!4d51.5398046!16s%2Fg%2F11kqd200rb!19sChIJ69JOuhLPRT4RMNDuFso7Jus?authuser=0&hl=en&rclk=1,ACC - Arctic Cooling Company D Ring Road Branch,notavailable,"Matar Qadeem, Building 13 ,Zone 45 , Street 608, D Ring Rd, Doha",notavailable,5109 6750,0x3e45cf12ba4ed2eb:0xeb263bca16eed030,5.0,472,notavailable,notavailable,25.2519547,51.5398046,7 AM-9 PM,7 AM-9 PM,7 AM-9 PM,7 AM-9 PM,7 AM-9 PM,Closed,7 AM-9 PM,0x3e45cf12ba4ed2eb:0xeb263bca16eed030,success,2026-03-03T03:21:19.869Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Khalifa International Stadium Area,https://www.google.com/maps/place/A+ONE+AUTO+ELECT.+REPAIRING/data=!4m7!3m6!1s0x3e45db884581b3af:0x5437415557f504a4!8m2!3d25.3238952!4d51.4732101!16s%2Fg%2F11pccvznv2!19sChIJr7OBRYjbRT4RpAT1V1VBN1Q?authuser=0&hl=en&rclk=1,A ONE AUTO ELECT. REPAIRING,notavailable,"960 Madinat Khalifa St, Doha",notavailable,3061 3994,0x3e45db884581b3af:0x5437415557f504a4,5.0,1,notavailable,notavailable,25.3238952,51.4732101,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,0x3e45db884581b3af:0x5437415557f504a4,success,2026-03-03T03:22:20.986Z,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqnK71_6q6B4gK9YmKS4kRohdyqJrJiGzZM5lVPUYGnBLVWlhscdiNGKID3z2mOv4tWkjioSIb3atEAktgKN9VHnGVQJOl-pskzUy_265kwBvREi-DIC4a9RVNqepm7_eMRU7_2tw=w224-h398-k-no,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Khalifa International Stadium Area,https://www.google.com/maps/place/Khalifa+auto+services+%26trading/data=!4m7!3m6!1s0x3e45d10049bb4253:0x97e80e151b5520e5!8m2!3d25.233055!4d51.4441133!16s%2Fg%2F11xf112m9l!19sChIJU0K7SQDRRT4R5SBVGxUO6Jc?authuser=0&hl=en&rclk=1,Khalifa auto services &trading,notavailable,"474 Street 340, Al-Rayyan",notavailable,notavailable,0x3e45d10049bb4253:0x97e80e151b5520e5,5.0,6,notavailable,notavailable,25.233055,51.4441133,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,0x3e45d10049bb4253:0x97e80e151b5520e5,success,2026-03-03T03:22:29.975Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Khalifa International Stadium Area,https://www.google.com/maps/place/Habib+trading+auto+electrical/data=!4m7!3m6!1s0x3e45cf9f9345f5cd:0x5f743eef95d02fb1!8m2!3d25.2520636!4d51.5557044!16s%2Fg%2F11f54mw97c!19sChIJzfVFk5_PRT4RsS_Qle8-dF8?authuser=0&hl=en&rclk=1,Habib trading auto electrical,notavailable,Doha,notavailable,5522 3147,0x3e45cf9f9345f5cd:0x5f743eef95d02fb1,4.7,12,notavailable,notavailable,25.2520636,51.5557044,8:30 AM-1 PM4:30-11 PM,8:30 AM-1 PM4:30-11 PM,8:30 AM-1 PM4:30-11 PM,8:30 AM-1 PM4:30-11 PM,8:30 AM-1 PM4:30-11 PM,6-11 PM,8:30 AM-1 PM4:30-11 PM,0x3e45cf9f9345f5cd:0x5f743eef95d02fb1,success,2026-03-03T03:22:37.994Z,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqJN7akvbaqXu2hcxfqTjZI4Lw6crI7uJp0Rr9A9P0pYVc_4LsiPd7O-Xgna9KugUOMa7xnl4UgXRb5wAhPFCpa670IiZQkUlp8ji3zkVAmPsv6GdpR1QMSPmhbGEkX_JTx_7w_=w224-h298-k-no,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Industrial Area Doha,https://www.google.com/maps/place/Riyad+auto+ac+tecnician/data=!4m7!3m6!1s0x3e45d127eb690ba5:0x781f8c3588ae06c0!8m2!3d25.1973967!4d51.4449475!16s%2Fg%2F11kr8lm0bp!19sChIJpQtp6yfRRT4RwAauiDWMH3g?authuser=0&hl=en&rclk=1,Riyad auto ac tecnician,notavailable,"Sanaiya, 26th St, Doha",notavailable,3332 8785,0x3e45d127eb690ba5:0x781f8c3588ae06c0,4.0,1,notavailable,notavailable,25.1973967,51.4449475,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,0x3e45d127eb690ba5:0x781f8c3588ae06c0,success,2026-03-03T03:23:44.605Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Industrial Area Doha,https://www.google.com/maps/place/Al+dhaba+ac+compressor/data=!4m7!3m6!1s0x3e45d77707162369:0xecdfc2acf58a899a!8m2!3d25.2028701!4d51.425977!16s%2Fg%2F11q4jtsvk0!19sChIJaSMWB3fXRT4RmomK9azC3-w?authuser=0&hl=en&rclk=1,Al dhaba ac compressor,notavailable,"6C3G+49X, Al-Rayyan",notavailable,notavailable,0x3e45d77707162369:0xecdfc2acf58a899a,5.0,2,notavailable,notavailable,25.2028701,51.425977,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,0x3e45d77707162369:0xecdfc2acf58a899a,success,2026-03-03T03:23:53.237Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Qatar Airways Office,https://www.google.com/maps/place/ANICULAS+-MEP+MAINTANANCE+SERVICES%2FHVAC%2FAC+repair%2F+CIVIL/data=!4m7!3m6!1s0x3e45db1829532053:0x395d5ba73ef81a00!8m2!3d25.306161!4d51.4983782!16s%2Fg%2F11s8dnv2cy!19sChIJUyBTKRjbRT4RABr4PqdbXTk?authuser=0&hl=en&rclk=1,ANICULAS -MEP MAINTANANCE SERVICES/HVAC/AC repair/ CIVIL,notavailable,"Zone 37, Street 232, Building NO. 142, Doha",aniculastrading.com,3328 0304,0x3e45db1829532053:0x395d5ba73ef81a00,5.0,29,notavailable,notavailable,25.306161,51.4983782,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,0x3e45db1829532053:0x395d5ba73ef81a00,success,2026-03-03T03:25:28.610Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Watermark Residences,https://www.google.com/maps/place/Radiant+Car+Care/data=!4m7!3m6!1s0x3e45cf388de1167f:0xac5e34af4dbf84ea!8m2!3d25.2579774!4d51.5609144!16s%2Fg%2F11q99jmlm7!19sChIJfxbhjTjPRT4R6oS_Ta80Xqw?authuser=0&hl=en&rclk=1,Radiant Car Care,notavailable,"Al Emadi Building No. 22, Old Airport Road, St. 310, Doha",radiant.qa,4444 8804,0x3e45cf388de1167f:0xac5e34af4dbf84ea,4.9,29,notavailable,notavailable,25.2579774,51.5609144,9 AM-9 PM,9 AM-9 PM,9 AM-9 PM,9 AM-9 PM,9 AM-9 PM,9 AM-9 PM,9 AM-9 PM,0x3e45cf388de1167f:0xac5e34af4dbf84ea,success,2026-03-03T03:26:31.158Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Watermark Residences,https://www.google.com/maps/place/Car+Care+Center/data=!4m7!3m6!1s0x3e45cf1c47d2b07d:0x67a2e1ba996a13bf!8m2!3d25.2389711!4d51.5713767!16s%2Fg%2F11f1lds3mj!19sChIJfbDSRxzPRT4RvxNqmbrhomc?authuser=0&hl=en&rclk=1,Car Care Center,notavailable,"6HQC+HHJ, Doha",notavailable,4411 5744,0x3e45cf1c47d2b07d:0x67a2e1ba996a13bf,2.1,10,notavailable,notavailable,25.2389711,51.5713767,9 AM-12 PM4-9 PM,9 AM-12 PM4-9 PM,9 AM-12 PM4-9 PM,9 AM-12 PM4-9 PM,9 AM-12 PM4-9 PM,Closed,9 AM-12 PM4-9 PM,0x3e45cf1c47d2b07d:0x67a2e1ba996a13bf,success,2026-03-03T03:26:39.536Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar New Doha Hotels Zone,https://www.google.com/maps/place/Denso+Spart+Parts+and+Service+Center/data=!4m7!3m6!1s0x3e45d10d6103cb09:0x368163e601401781!8m2!3d25.2424599!4d51.4634827!16s%2Fg%2F11kv7vf435!19sChIJCcsDYQ3RRT4RgRdAAeZjgTY?authuser=0&hl=en&rclk=1,Denso Spart Parts and Service Center,notavailable,"6FR7+X9Q, Doha",notavailable,7722 7654,0x3e45d10d6103cb09:0x368163e601401781,4.4,19,notavailable,notavailable,25.2424599,51.4634827,8 AM-12 AM,8 AM-12 AM,8 AM-12 AM,8 AM-12 AM,8 AM-12 AM,Closed,8 AM-12 AM,0x3e45d10d6103cb09:0x368163e601401781,success,2026-03-03T03:27:26.286Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar West Bay,"https://www.google.com/maps/place/ATCS+trading+Cont+-+HVAC+,AC+REPAIRING,+AC+SERVICING,+MEP,+GENERAL+MAINTENANCE,+MOBILE+CAR+BATTERY+REPLACEMENT/data=!4m7!3m6!1s0x3e45c52eed7bc671:0x603813209cd5eb90!8m2!3d25.3217501!4d51.5334078!16s%2Fg%2F11vbtr0lx4!19sChIJccZ77S7FRT4RkOvVnCATOGA?authuser=0&hl=en&rclk=1","ATCS trading Cont - HVAC ,AC REPAIRING, AC SERVICING, MEP, GENERAL MAINTENANCE, MOBILE CAR BATTERY REPLACEMENT",notavailable,Doha,notavailable,3071 7237,0x3e45c52eed7bc671:0x603813209cd5eb90,5.0,4,notavailable,notavailable,25.3217501,51.5334078,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,0x3e45c52eed7bc671:0x603813209cd5eb90,success,2026-03-03T02:46:14.682Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar West Bay,https://www.google.com/maps/place/Crystal+Auto+Repairing/data=!4m7!3m6!1s0x3e45d1deaac6b96b:0x797684744bcda51f!8m2!3d25.2180097!4d51.4378465!16s%2Fg%2F11t7vg5x2y!19sChIJa7nGqt7RRT4RH6XNS3SEdnk?authuser=0&hl=en&rclk=1,Crystal Auto Repairing,notavailable,"Souq Al Madina,khaled bin ahmed st, E Industrial St",notavailable,6628 5121,0x3e45d1deaac6b96b:0x797684744bcda51f,4.8,44,notavailable,notavailable,25.2180097,51.4378465,7 AM-9:30 PM,7 AM-9 PM,7 AM-9 PM,7 AM-9 PM,7 AM-9 PM,8 AM-9 PM,7 AM-9 PM,0x3e45d1deaac6b96b:0x797684744bcda51f,success,2026-03-03T02:46:56.776Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar West Bay,https://www.google.com/maps/place/Al+Manar+Auto+Electricals/data=!4m7!3m6!1s0x3e45dbbc65b5ec87:0x844ad9d38cfb8aa4!8m2!3d25.280627!4d51.5136255!16s%2Fg%2F11h50xhm3m!19sChIJh-y1ZbzbRT4RpIr7jNPZSoQ?authuser=0&hl=en&rclk=1,Al Manar Auto Electricals,notavailable,"BIN MEHMOOD 25°16'50.6""N 51°30'48.8""E, Doha",notavailable,7733 6865,0x3e45dbbc65b5ec87:0x844ad9d38cfb8aa4,4.4,16,notavailable,notavailable,25.280627,51.5136255,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,0x3e45dbbc65b5ec87:0x844ad9d38cfb8aa4,success,2026-03-03T02:47:45.441Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Fereej Bin Omran,https://www.google.com/maps/place/Trust+Auto+Electrical+Repair+%26+Spare+Parts/data=!4m7!3m6!1s0x3e45dbf366efcc79:0x1ce2a6e009a55073!8m2!3d25.3041814!4d51.4935851!16s%2Fg%2F11h6npgx_7!19sChIJeczvZvPbRT4Rc1ClCeCm4hw?authuser=0&hl=en&rclk=1,Trust Auto Electrical Repair & Spare Parts,notavailable,Doha,notavailable,3009 8989,0x3e45dbf366efcc79:0x1ce2a6e009a55073,3.7,75,notavailable,notavailable,25.3041814,51.4935851,7:30 AM-12 PM3:30-9 PM,7:30 AM-12 PM3:30-9 PM,7:30 AM-12 PM3:30-9 PM,7:30 AM-12 PM3:30-9 PM,7:30 AM-12 PM3:30-9 PM,Closed,7:30 AM-12 PM3:30-9 PM,0x3e45dbf366efcc79:0x1ce2a6e009a55073,success,2026-03-03T02:49:54.720Z,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerIaE4Ws6P0kXDSUW3RK1apQn3Dz7nle7CO8X7GZ3ZmhGJ68CHZ6dtbpKDCry2TYmj7UMgyNqbijOVoc-G2ABo5e6fSsSWS9nl-cAdQ9_u6Ky9WCafvkffesJrGduhLdO4_B60_9Q=w408-h853-k-no,,,,,,,,,,,,,,,,,,
